run_id,task,model,effort,run_number,timestamp,provider,auth_mode,reasoning_effort,exit_code,verify_passed,verify_exit_code,run_valid,incomplete_reason,score,functional_score,scope_score,checks_json,wall_clock_ms,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,thinking_tokens,total_tokens,total_cost_usd,num_turns,tool_call_count,subagent_spawn_count,tool_breakdown,model_used,stop_reason,claude_version,result_text_length,parse_errors,judge_scope_compliance,judge_code_quality,judge_approach_efficiency,judge_over_engineering,judge_overall
swe_sympy__sympy-22840_claude-opus-4-7_high_run2_1779001896,swe_sympy__sympy-22840,claude-opus-4-7,high,2,2026-05-17T09:11:56+02:00,claude,subscription,high,0,false,1,true,,0.3333,0.3333,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.18s ========================="", ""passed"": false}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.14s ========================="", ""passed"": false}}",13840,6,471,18489,9672,0,28638,0.0841065,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),575,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_high_run3_1779001916,swe_sympy__sympy-22840,claude-opus-4-7,high,3,2026-05-17T09:13:38+02:00,claude,subscription,high,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.14s ========================="", ""passed"": false}}",97622,17,5954,473925,31648,0,511544,0.5863045,12,11,0,Bash=8;Edit=1;Read=2,claude-opus-4-7,success,2.1.143 (Claude Code),620,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_low_run1_1778952857,swe_sympy__sympy-22840,claude-opus-4-7,low,1,2026-05-16T19:34:30+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",5089,6,146,18489,9676,0,28317,0.07601150000000001,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),428,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_low_run1_1778953496,swe_sympy__sympy-22840,claude-opus-4-7,low,1,2026-05-16T19:45:11+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""sympy/testing/runtests.py:281\n  /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.SCoyoDZdiW/sympy/testing/runtests.py:281: SyntaxWarning: 'return' in a 'finally' block\n    return p.returncode\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35: DeprecationWarning: mpnumeric is deprecated\n    warnings.warn(f\""{name} is deprecated\"", DeprecationWarning)\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.36s ========================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",8750,6,331,18489,9671,0,28497,0.08060525000000002,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),797,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_low_run2_1778999642,swe_sympy__sympy-22840,claude-opus-4-7,low,2,2026-05-17T08:34:18+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""sympy/testing/runtests.py:281\n  /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.9B74DOzjFd/sympy/testing/runtests.py:281: SyntaxWarning: 'return' in a 'finally' block\n    return p.returncode\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35: DeprecationWarning: mpnumeric is deprecated\n    warnings.warn(f\""{name} is deprecated\"", DeprecationWarning)\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.27s ========================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",11224,6,489,18489,9668,0,28652,0.0845315,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),1244,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_low_run3_1778999659,swe_sympy__sympy-22840,claude-opus-4-7,low,3,2026-05-17T08:34:28+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""sympy/testing/runtests.py:281\n  /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.4mUzGp7AMQ/sympy/testing/runtests.py:281: SyntaxWarning: 'return' in a 'finally' block\n    return p.returncode\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/ctx_mp.py:35: DeprecationWarning: mpnumeric is deprecated\n    warnings.warn(f\""{name} is deprecated\"", DeprecationWarning)\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.25s ========================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",4350,6,144,18489,9673,0,28312,0.07593775,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),223,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_max_run1_1779002019,swe_sympy__sympy-22840,claude-opus-4-7,max,1,2026-05-17T09:18:57+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""test_multidim_c_argument_cse"", ""passed"": true}}",313527,41,20515,2021776,57789,0,2100121,1.88776625,36,35,0,Bash=24;Edit=5;Grep=2;Read=4,claude-opus-4-7,success,2.1.143 (Claude Code),1600,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_max_run2_1779000429,swe_sympy__sympy-22840,claude-opus-4-7,max,2,2026-05-17T09:07:12+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""test_multidim_c_argument_cse"", ""passed"": true}}",1197993,52,32084,3083349,75792,0,3191277,2.8203514999999997,48,47,0,Bash=26;Edit=3;Glob=4;Grep=5;Read=9,claude-opus-4-7,success,2.1.143 (Claude Code),1727,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_max_run2_1779002337,swe_sympy__sympy-22840,claude-opus-4-7,max,2,2026-05-17T09:23:55+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""test_multidim_c_argument_cse"", ""passed"": true}}",293208,36,19203,1712524,54422,0,1786185,1.6792665,39,38,0,Bash=12;Edit=4;Glob=7;Grep=8;Read=7,claude-opus-4-7,success,2.1.143 (Claude Code),1238,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_max_run3_1779001632,swe_sympy__sympy-22840,claude-opus-4-7,max,3,2026-05-17T09:12:10+02:00,claude,subscription,max,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.18s ========================="", ""passed"": false}}",290840,34,18166,1491703,51924,0,1561827,1.5273034999999997,30,29,0,Bash=20;Edit=4;Glob=3;Read=2,claude-opus-4-7,success,2.1.143 (Claude Code),923,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_max_run3_1779002635,swe_sympy__sympy-22840,claude-opus-4-7,max,3,2026-05-17T09:29:10+02:00,claude,subscription,max,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.13s ========================="", ""passed"": false}}",310134,30,21156,1315174,52269,0,1388629,1.5159252499999998,25,24,0,Bash=16;Edit=3;Read=5,claude-opus-4-7,success,2.1.143 (Claude Code),1480,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_medium_run1_1779001532,swe_sympy__sympy-22840,claude-opus-4-7,medium,1,2026-05-17T09:07:10+02:00,claude,subscription,medium,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.14s ========================="", ""passed"": false}}",92996,15,5117,373090,29780,0,408002,0.503272,10,9,0,Bash=6;Edit=2;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),906,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_medium_run2_1779001631,swe_sympy__sympy-22840,claude-opus-4-7,medium,2,2026-05-17T09:08:44+02:00,claude,subscription,medium,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.14s ========================="", ""passed"": false}}",87655,15,4555,375058,30210,0,409838,0.4928985,10,9,0,Bash=6;Edit=2;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),459,,,,,,
swe_sympy__sympy-22840_claude-opus-4-7_medium_run3_1779001725,swe_sympy__sympy-22840,claude-opus-4-7,medium,3,2026-05-17T09:09:08+02:00,claude,subscription,medium,0,false,1,true,,0.3333,0.3333,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.18s ========================="", ""passed"": false}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.20s ========================="", ""passed"": false}}",16141,7,480,46645,10191,0,57323,0.10166825,2,1,0,AskUserQuestion=1,claude-opus-4-7,success,2.1.143 (Claude Code),87,,,,,,
swe_sympy__sympy-22840_claude-sonnet-4-6_high_run1_1779017606,swe_sympy__sympy-22840,claude-sonnet-4-6,high,1,2026-05-17T13:34:15+02:00,claude,subscription,high,0,false,1,true,,0.3333,0.3333,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.29s ========================="", ""passed"": false}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.27s ========================="", ""passed"": false}}",40061,3,2511,13323,7570,0,23407,0.07267040000000001,1,0,0,,claude-sonnet-4-6,success,2.1.143 (Claude Code),1771,,,,,,
swe_sympy__sympy-22840_claude-sonnet-4-6_high_run2_1779017656,swe_sympy__sympy-22840,claude-sonnet-4-6,high,2,2026-05-17T13:35:48+02:00,claude,subscription,high,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.28s ========================="", ""passed"": false}}",81956,10,4527,183860,15598,0,203995,0.1841925,9,8,0,Bash=5;Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),775,,,,,,
swe_sympy__sympy-22840_claude-sonnet-4-6_high_run3_1779017659,swe_sympy__sympy-22840,claude-sonnet-4-6,high,3,2026-05-17T13:36:44+02:00,claude,subscription,high,0,false,1,true,,0.6667,0.6667,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""test_cse_MatrixSymbol"", ""passed"": true}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.32s ========================="", ""passed"": false}}",135428,13,3071,204080,13283,0,220447,0.3409575,10,37,1,Agent=1;Bash=16;Edit=1;Glob=3;Grep=6;Read=10,claude-sonnet-4-6,success,2.1.143 (Claude Code),560,,,,,,
swe_sympy__sympy-22840_claude-sonnet-4-6_low_run1_1779017363,swe_sympy__sympy-22840,claude-sonnet-4-6,low,1,2026-05-17T13:29:54+02:00,claude,subscription,low,0,false,1,true,,0.3333,0.3333,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.55s ========================="", ""passed"": false}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.33s ========================="", ""passed"": false}}",19583,3,924,13323,7573,0,21823,0.04887165,1,0,0,,claude-sonnet-4-6,success,2.1.143 (Claude Code),1873,,,,,,
swe_sympy__sympy-22840_claude-sonnet-4-6_low_run2_1779017391,swe_sympy__sympy-22840,claude-sonnet-4-6,low,2,2026-05-17T13:30:31+02:00,claude,subscription,low,0,false,1,true,,0.3333,0.3333,,"{""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}, ""test_cse_MatrixSymbol"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/simplify/tests/test_cse.py::test_cse_MatrixSymbol - assert ([(x0...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 5 warnings in 0.34s ========================="", ""passed"": false}, ""test_multidim_c_argument_cse"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/rational.py:4: DeprecationWarning: the rational private module is deprecated\n    warnings.warn(\""the rational private module is deprecated\"",\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nFAILED sympy/utilities/tests/test_codegen.py::test_multidim_c_argument_cse - ...\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================== 1 failed, 4 warnings in 0.27s ========================="", ""passed"": false}}",29197,3,1519,13323,7574,0,22419,0.0578004,1,0,0,,claude-sonnet-4-6,success,2.1.143 (Claude Code),1819,,,,,,
